,article_link,article_title,publisher_id,widget_status,date_published,project_id1,project_id2,project_id3,project_id4,project_id5,project_id6,edited_by_publisher,edited_by_newspark
3106,https://www.idsnews.com/article/2007/08/behold,Behold,Indiana Daily Student,False,2007-08-22 00:00:00,29,12,16,,,,False,False
3107,https://www.idsnews.com/article/2006/04/oh-good-lord-its-a-kids-show,"Oh good lord, it's a kid's show",Indiana Daily Student,False,2006-04-20 00:00:00,20,29,12,,,,False,False
3108,https://www.idsnews.com/article/2017/10/mens-soccer-to-play-penn-state-at-home-in-big-ten-quarterfinals,Men’s soccer to play Penn State at home in Big Ten Quarterfinals,Indiana Daily Student,False,2017-11-01 00:00:00,20,5,16,,,,False,False
3109,https://www.idsnews.com/article/2019/03/review-shrill-is-everything-i-have-ever-wanted-in-a-television-show, REVIEW: ‘Shrill’ is everything I have ever wanted in a television show,Indiana Daily Student,False,2019-03-25 00:00:00,27,28,20,,,,False,False
3110,https://www.idsnews.com/article/2019/05/womens-soccer-adds-two-incoming-freshmen,Women's soccer adds two incoming freshmen ,Indiana Daily Student,False,2019-05-30 00:00:00,21,2,15,,,,False,False
3111,https://www.idsnews.com/article/2018/11/peyton-ramseys-resiliency-leads-iu-football-in-close-loss-to-no-4-michigan,Peyton Ramsey's resilience leads IU football in close loss to No. 4 Michigan ,Indiana Daily Student,False,2018-11-17 00:00:00,20,12,5,,,,False,False
3112,https://www.idsnews.com/article/2019/01/monroe-county-saw-208-arrests-over-winter-break-catch-up-here,Monroe County saw 208 arrests over IU's winter break. Catch up here. ,Indiana Daily Student,False,2019-01-03 00:00:00,20,5,15,,,,False,False
3113,https://www.idsnews.com/article/2017/10/iu-installs-first-electric-vehicle-chargers,IU installs first electric vehicle chargers,Indiana Daily Student,False,2017-10-25 00:00:00,21,15,20,,,,False,False
3114,https://www.idsnews.com/article/2020/03/letter-from-the-editor-the-news-isnt-stopping-neither-are-we-ids,Letter from the editor: The news isn’t stopping. Neither are we.,Indiana Daily Student,False,2020-03-24 00:00:00,20,27,28,,,,False,False
3115,https://www.idsnews.com/article/2018/05/braun-outspends-rivals-will-challenge-donnelly-for-senate-seat,"Braun outspends rivals, will challenge Donnelly for Senate seat",Indiana Daily Student,False,2018-05-08 00:00:00,20,12,15,,,,False,False
3116,https://www.idsnews.com/article/2019/10/students-debate-iu-notify-protocol-following-brickhouse-shooting,Students debate IU-Notify protocol following Brickhouse shooting,Indiana Daily Student,False,2019-10-26 00:00:00,29,15,27,,,,False,False
3117,https://www.idsnews.com/article/2019/02/downtown-bloomington-cafe-blu-boy-offers-homemade-valentines-day-chocolates,Downtown Bloomington cafe Blu Boy offers homemade Valentine’s Day chocolates,Indiana Daily Student,False,2019-02-05 00:00:00,20,12,5,,,,False,False
3118,https://www.idsnews.com/article/2020/07/ways-to-support-bloomingtons-black-community-with-donations-time,"Ways to support Bloomington’s Black community with donations, time",Indiana Daily Student,True,2020-07-09 00:00:00,5,15,20,,,,False,False
3119,https://www.idsnews.com/article/2017/12/sp-iums-buckmaster-feature-12-7-17,Rece Buckmaster one of IU’s unsung heroes in run to College Cup,Indiana Daily Student,False,2017-12-08 00:00:00,20,12,5,,,,False,False
3120,https://www.idsnews.com/article/2019/04/holcomb-signed-a-hate-crimes-bill-some-at-iu-have-mixed-feelings-about-it,Holcomb signed a hate crimes bill. Some at IU have mixed feelings about it.,Indiana Daily Student,False,2019-04-04 00:00:00,20,15,5,,,,False,False
3121,https://www.idsnews.com/article/2019/04/nipsey-hussle-will-be-remembered-for-more-than-music,COLUMN: Nipsey Hussle will be remembered for more than music,Indiana Daily Student,False,2019-04-10 00:00:00,29,12,15,,,,False,False
3122,https://www.idsnews.com/article/2008/03/one-and-done-ius-season-ends-with-loss-to-arkansas,One and done: IU’s season ends with loss to Arkansas ,Indiana Daily Student,False,2008-03-22 00:00:00,21,15,5,,,,False,False
3123,https://www.idsnews.com/article/2018/11/column-mens-soccer-is-ready-for-the-challenge-of-notre-dame-friday,COLUMN: Men's soccer is ready for the challenge of Notre Dame on Friday,Indiana Daily Student,False,2018-11-28 00:00:00,20,5,15,,,,False,False
3124,https://www.idsnews.com/article/2013/10/column-exploring-burmese-culture-one-shallot-at-a-time,"Column: Exploring Burmese culture, one shallot at a time",Indiana Daily Student,False,2013-10-07 00:00:00,20,5,15,,,,False,False
3125,https://www.idsnews.com/article/2019/03/documentary-ghost-town-to-havana-to-screen-at-iu-cinema-with-director-present,Documentary ‘Ghost Town to Havana’ to screen at IU Cinema with director present,Indiana Daily Student,False,2019-03-03 00:00:00,20,12,15,,,,False,False
3126,https://www.idsnews.com/article/2020/04/iu-school-of-medicine-students-graduate-early-prepare-to-confront-covid-19,"IU School of Medicine students graduate early, prepare to confront COVID-19",Indiana Daily Student,False,2020-04-12 00:00:00,29,20,15,,,,False,False
3127,https://www.idsnews.com/article/2019/05/hoosier-action-launches-campaign-against-gateway-to-work-program,Hoosier Action launches campaign against Gateway to Work program,Indiana Daily Student,False,2019-05-30 00:00:00,20,29,15,,,,False,False
3128,https://www.idsnews.com/article/2019/01/gatehouse-media-buys-herald-times,GateHouse Media buys Bloomington's Herald-Times,Indiana Daily Student,False,2019-01-28 00:00:00,12,20,5,,,,False,False
3129,https://www.idsnews.com/article/2001/02/nationals-revoke-theta-chi-charter,Nationals revoke Theta Chi charter,Indiana Daily Student,False,2001-02-16 00:00:00,20,12,15,,,,False,False
3130,https://www.idsnews.com/article/2009/02/elbows-in-the-wrong-place,Elbows in the wrong place,Indiana Daily Student,False,2009-02-09 00:00:00,15,5,3,,,,False,False
3131,https://www.idsnews.com/article/2019/04/south-bend-mayor-pete-buttigieg-officially-enters-2020-presidential-race,South Bend Mayor Pete Buttigieg officially enters 2020 presidential race,Indiana Daily Student,False,2019-04-14 00:00:00,20,12,15,,,,False,False
3132,https://www.idsnews.com/article/2003/04/nbcs-david-bloom-dies-covering-the-war-in-iraq,NBC's David Bloom dies covering the war in Iraq,Indiana Daily Student,False,2003-04-07 00:00:00,20,15,12,,,,False,False
3133,https://www.idsnews.com/article/2020/05/bloomington-lotus-festival-virtual-in-september-due-to-coronavirus,Annual Lotus Festival will take place virtually in September,Indiana Daily Student,False,2020-05-26 00:00:00,12,20,5,,,,False,False
3134,https://www.idsnews.com/article/2015/03/gov-pence-signs-religious-freedom-restoration-act,Gov. Pence signs Religious Freedom Restoration Act,Indiana Daily Student,False,2015-03-26 00:00:00,20,5,12,,,,False,False
3135,https://www.idsnews.com/article/2017/02/union-board-organized-anti-trump-demonstration,Union Board organized anti-Trump demonstration,Indiana Daily Student,False,2017-02-05 00:00:00,9,13,27,,,,False,False
3136,https://www.idsnews.com/article/2017/09/brown-bag-lecture-discusses-microaggressions-in-the-classroom,Brown Bag Lecture discusses microaggressions in the classroom,Indiana Daily Student,False,2017-09-21 00:00:00,12,5,29,,,,False,False
3137,https://www.idsnews.com/article/2016/09/student-organization-raises-awareness-of-mental-illness,Student organization raises awareness of mental illness,Indiana Daily Student,False,2016-09-14 00:00:00,15,27,28,,,,False,False
3138,https://www.idsnews.com/article/2018/05/spiuwgrecap050918,Erin Harper advances to NCAA Championships,Indiana Daily Student,False,2018-05-09 00:00:00,5,11,15,,,,False,False
3139,https://www.idsnews.com/article/2007/09/spoiler-alert,SPOILER ALERT!,Indiana Daily Student,False,2007-09-27 00:00:00,12,16,3,,,,False,False
3140,https://www.idsnews.com/article/2008/08/bloomington-teen-dies-in-motorcycle-accident,Bloomington teen dies in motorcycle accident,Indiana Daily Student,False,2008-08-03 00:00:00,15,5,20,,,,False,False
3141,https://www.idsnews.com/article/2013/09/globe-artist-presents-data-based-artwork-at-iu,Globe artist presents data-based artwork at IU,Indiana Daily Student,False,2013-09-16 00:00:00,5,20,12,,,,False,False
3142,https://www.idsnews.com/article/2018/10/witnesses-testify-in-first-day-of-rape-trial,Alleged victim of 2014 rape testifies at trial,Indiana Daily Student,False,2018-10-23 00:00:00,15,21,13,,,,False,False
3143,https://www.idsnews.com/article/2015/04/state-legislation-could-cause-jail-overcrowding-in-monroe,State legislation could cause jail overcrowding in Monroe,Indiana Daily Student,False,2015-04-28 00:00:00,20,29,12,,,,False,False
3144,https://www.idsnews.com/article/2018/11/pedal-pub-rolls-into-bloomington,Pedal Pub rolls into Bloomington,Indiana Daily Student,False,2018-11-07 00:00:00,29,20,12,,,,False,False
3145,https://www.idsnews.com/article/2015/09/former-student-charged-with-two-counts-of-rape,Former student charged with two counts of rape,Indiana Daily Student,False,2015-09-15 00:00:00,15,27,28,,,,False,False
3146,https://www.idsnews.com/article/2018/10/disappointing-loss-ends-iu-field-hockey-season,Disappointing loss ends IU field hockey season,Indiana Daily Student,False,2018-10-27 00:00:00,20,12,16,,,,False,False
3147,https://www.idsnews.com/article/2019/09/bloomington-welcomes-back-whitney,Bloomington welcomes back Whitney,Indiana Daily Student,False,2019-09-10 00:00:00,12,5,20,,,,False,False
3148,https://www.idsnews.com/article/2019/03/iu-basketball-keeps-winning-games-despite-ugly-performances,COLUMN: IU basketball keeps winning games despite ugly performances,Indiana Daily Student,False,2019-03-23 00:00:00,5,2,21,,,,False,False
3149,https://www.idsnews.com/article/2017/09/bloomington-international-student-ministries-helps-students-adapt,Bloomington International Student Ministries helps students adapt,Indiana Daily Student,False,2017-09-08 00:00:00,15,8,11,,,,False,False
3150,https://www.idsnews.com/article/2020/04/iusg-supreme-court-overturns-defy-dismissal-email-acquisition,IU Student Government Supreme Court overturns dismissal of Defy complaint,Indiana Daily Student,False,2020-04-23 00:00:00,20,15,12,,,,False,False
3151,https://www.idsnews.com/article/2018/06/spiusoftballbrief062518,IU softball adds two new players,Indiana Daily Student,False,2018-06-26 00:00:00,20,15,2,,,,False,False
3152,https://www.idsnews.com/article/2016/08/iu-wide-receivers-poised-to-be-elite,COLUMN: IU wide receivers poised to be an elite force,Indiana Daily Student,False,2016-08-09 00:00:00,15,20,2,,,,False,False
3153,https://www.idsnews.com/article/2019/09/iu-media-school-arnolt-center-for-investigative-journalism-grand-opening-tuesday,IU Media School Arnolt Center for Investigative Journalism grand opening Tuesday,Indiana Daily Student,False,2019-09-05 00:00:00,20,12,16,,,,False,False
3154,https://www.idsnews.com/article/2006/02/ids-classic-albums-5b9c387f9bf15,IDS CLASSIC ALBUMS,Indiana Daily Student,False,2006-02-22 00:00:00,21,2,15,,,,False,False
3155,https://www.idsnews.com/article/2005/03/finals-and-failures,Finals and Failures,Indiana Daily Student,False,2005-03-04 00:00:00,11,21,15,,,,False,False
3156,https://www.idsnews.com/article/2020/02/recent-bobcat-sightings-arent-out-of-the-ordinary-experts-say,"Recent bobcat sightings in Bloomington aren’t out of the ordinary, experts say",Indiana Daily Student,False,2020-02-20 00:00:00,21,15,12,,,,False,False
3157,https://www.idsnews.com/article/2019/12/iu-mens-basketball-passes-its-first-test-in-80-64-win-over-no-17-florida-state-5de80f10ecb27,IU men’s basketball passes its first test in 80-64 win over No. 17 Florida State,Indiana Daily Student,False,2019-12-04 00:00:00,13,8,15,,,,False,False
3158,https://www.idsnews.com/article/2020/03/opinion-ius-coronavirus-response-is-the-right-call,OPINION: IU's coronavirus response is the right call,Indiana Daily Student,False,2020-03-12 00:00:00,20,29,15,,,,False,False
3159,https://www.idsnews.com/article/2008/11/event-encourages-minorities-to-donate-bone-marrow,Event encourages minorities to donate bone marrow,Indiana Daily Student,False,2008-11-23 00:00:00,15,5,20,,,,False,False
3160,https://www.idsnews.com/article/2015/03/delta-tau-delta-member-arrested-for-dealing-xanax,Delta Tau Delta member arrested for dealing Xanax,Indiana Daily Student,False,2015-03-04 00:00:00,20,12,15,,,,False,False
3161,https://www.idsnews.com/article/2017/10/editorial-do-not-support-nelly-until-his-name-is-cleared,EDITORIAL: Do not support Nelly until his name is cleared,Indiana Daily Student,False,2017-10-08 00:00:00,3,15,13,,,,False,False
3162,https://www.idsnews.com/article/2020/02/iu-rec-sports-encourages-body-positivity-with-celebrate-everybody-week,IU Rec Sports encourages body positivity with Celebrate EveryBODY Week,Indiana Daily Student,False,2020-02-23 00:00:00,15,5,20,,,,False,False
3163,https://www.idsnews.com/article/2020/02/opinion-trumps-israeli-palestinian-peace-plan-is-basically-apartheid,OPINION: Trump's Israeli-Palestinian peace plan is basically apartheid,Indiana Daily Student,False,2020-02-02 00:00:00,20,15,9,,,,False,False
3164,https://www.idsnews.com/article/2003/01/iu-programs-seek-to-spread-dr-kings-message-to-campus,IU programs seek to spread Dr. King's message to campus,Indiana Daily Student,False,2003-01-16 00:00:00,20,12,5,,,,False,False
3165,https://www.idsnews.com/article/2020/03/governor-holcomb-health-officials-prepare-for-indiana-covid-19-coronavirus-surge,"Governor Holcomb, health officials prepare for COVID-19 surge in Indiana",Indiana Daily Student,False,2020-03-31 00:00:00,20,15,29,,,,False,False
3166,https://www.idsnews.com/article/2020/02/opinion-iu-just-raised-room-and-board-3-5-why-didnt-students-have-a-say,OPINION: IU just raised room and board 3.5%. Why didn't students have a say?,Indiana Daily Student,False,2020-02-17 00:00:00,20,15,5,,,,False,False
3167,https://www.idsnews.com/article/2019/02/students-sending-photos-of-crimson-cards-for-money-as-part-of-cash-app-promotion,Students sending photos of Crimson Cards for money as part of Cash App promotion,Indiana Daily Student,False,2019-02-06 00:00:00,15,5,20,,,,False,False
3168,https://www.idsnews.com/article/2020/04/opinion-the-pandemic-is-changing-how-we-joke-online,OPINION: The pandemic is changing how we joke online,Indiana Daily Student,False,2020-04-13 00:00:00,27,28,9,,,,False,False
3169,https://www.idsnews.com/article/2020/06/iu-box-discontinued-due-to-rising-cost,IU to no longer offer storage software Box due to rising cost,Indiana Daily Student,False,2020-06-10 00:00:00,15,20,29,,,,False,False
3170,https://www.idsnews.com/article/2016/04/jamie-hyneman-to-speak-at-commencement,Jamie Hyneman to speak at commencement,Indiana Daily Student,False,2016-04-01 00:00:00,12,20,29,,,,False,False
3171,https://www.idsnews.com/article/2018/02/entanthony022118,Rock 'n' roll writer Anthony DeCurtis receives Distinguished Alumni Award,Indiana Daily Student,False,2018-02-22 00:00:00,12,20,15,,,,False,False
3172,https://www.idsnews.com/article/2009/04/star-qb-kellen-lewis-dismissed-from-team,Star QB Kellen Lewis dismissed from team,Indiana Daily Student,False,2009-04-30 00:00:00,20,12,29,,,,False,False
3173,https://www.idsnews.com/article/2019/02/celebrity-author-culture-is-toxic,COLUMN: Celebrity author culture is toxic,Indiana Daily Student,False,2019-02-15 00:00:00,29,20,16,,,,False,False
3174,https://www.idsnews.com/article/2016/03/column-danger-in-reality-tv,COLUMN: Danger in reality TV,Indiana Daily Student,False,2016-03-30 00:00:00,20,15,5,,,,False,False
3175,https://www.idsnews.com/article/2017/03/helmer-looks-to-maintain-winning-tradition-at-iu-for-years-to-come,Helmer looks to maintain winning tradition at IU for years to come,Indiana Daily Student,False,2017-03-09 00:00:00,29,15,20,,,,False,False
3176,https://www.idsnews.com/article/2006/03/classic-film-mediocre-dvd-treatment,"Classic film, mediocre DVD treatment",Indiana Daily Student,False,2006-03-02 00:00:00,20,12,16,,,,False,False
3177,https://www.idsnews.com/article/2009/01/a-magical-ride,A magical ride,Indiana Daily Student,False,2009-01-29 00:00:00,3,29,12,,,,False,False
3178,https://www.idsnews.com/article/2019/05/trayce-jackson-davis-jorie-allen-named-indiana-mr-and-miss-basketball,"Trayce Jackson-Davis, Jorie Allen named Indiana Mr. and Miss Basketball",Indiana Daily Student,False,2019-05-06 00:00:00,20,12,5,,,,False,False
3179,https://www.idsnews.com/article/2017/11/yv46vkwydx86el7,COLUMN: Aphrodisiacs: fact or fiction?,Indiana Daily Student,False,2017-11-08 00:00:00,15,20,5,,,,False,False
3180,https://www.idsnews.com/article/2011/10/as-evanescent-as-the-name-implies,As evanescent as the name implies,Indiana Daily Student,False,2011-10-19 00:00:00,21,15,11,,,,False,False
3181,https://www.idsnews.com/article/2019/01/iu-wrestling-falls-to-ohio-state,IU wrestling falls to Ohio State,Indiana Daily Student,False,2019-01-12 00:00:00,20,12,15,,,,False,False
3182,https://www.idsnews.com/article/2015/12/world-aids-day,Remembering lives,Indiana Daily Student,False,2015-12-01 00:00:00,27,28,9,,,,False,False
3183,https://www.idsnews.com/article/2003/01/yeagley-to-retire,Yeagley to retire,Indiana Daily Student,False,2003-01-27 00:00:00,29,16,20,,,,False,False
3184,https://www.idsnews.com/article/2019/10/five-iu-alumni-receive-the-distinguished-alumni-service-award,Five IU Alumni receive the Distinguished Alumni Service Award,Indiana Daily Student,False,2019-10-10 00:00:00,20,15,5,,,,False,False
3185,https://www.idsnews.com/article/2019/03/iu-mens-swim-and-dive-rises-to-third-in-overall-standings-at-ncaa-championships,IU men's swim and dive rises to third in overall standings at NCAA championships,Indiana Daily Student,False,2019-03-29 00:00:00,21,11,8,,,,False,False
3186,https://www.idsnews.com/article/2017/10/federal-government-and-iu-place-emphasis-on-language-flagship,Federal government and IU place emphasis on language flagship,Indiana Daily Student,False,2017-10-02 00:00:00,20,12,29,,,,False,False
3187,https://www.idsnews.com/article/2014/03/baseball-wins-series-against-dolphins,Baseball wins series against Dolphins,Indiana Daily Student,False,2014-03-10 00:00:00,21,15,11,,,,False,False
3188,https://www.idsnews.com/article/2017/01/six-arrested-in-narcotics-sweep,Six arrested in narcotics sweep,Indiana Daily Student,False,2017-01-20 00:00:00,13,15,20,,,,False,False
3189,https://www.idsnews.com/article/2019/01/documentary-covering-award-winning-studio-ghibli-director-to-screen-at-iu-cinema,Documentary covering award-winning Studio Ghibli director to screen at IU Cinema,Indiana Daily Student,False,2019-01-23 00:00:00,20,16,27,,,,False,False
3190,https://www.idsnews.com/article/2017/01/new-seminar-talks-ethics-in-turbulent-times,New seminar talks ethics and religion in turbulent times,Indiana Daily Student,False,2017-01-24 00:00:00,21,13,15,,,,False,False
3191,https://www.idsnews.com/article/2014/10/chance-the-rapper-takes-stage-today,?Chance the Rapper takes stage today,Indiana Daily Student,False,2014-10-28 00:00:00,15,16,5,,,,False,False
3192,https://www.idsnews.com/article/2010/12/heroes-villains-and-something-in-between,"Heroes, villains and something in between",Indiana Daily Student,False,2010-12-07 00:00:00,21,11,10,,,,False,False
3193,https://www.idsnews.com/article/2010/10/iu-opens-first-come-first-serve-student-section,"IU opens first-come, first-serve student section",Indiana Daily Student,False,2010-10-05 00:00:00,20,8,24,,,,False,False
3194,https://www.idsnews.com/article/2003/07/mens-head-coach-retires,Men's head coach retires,Indiana Daily Student,False,2003-07-16 00:00:00,21,15,2,,,,False,False
3195,https://www.idsnews.com/article/2020/01/iu-campus-then-and-now,IU campus then and now,Indiana Daily Student,False,2020-01-20 00:00:00,15,29,20,,,,False,False
3196,https://www.idsnews.com/article/2016/11/community-arts-supporters-to-be-recognized,Community arts supporters to be recognized,Indiana Daily Student,False,2016-11-18 00:00:00,5,15,13,,,,False,False
3197,https://www.idsnews.com/article/2018/06/u-s-north-korea-summit-a-very-long-way-from-concrete-change,U.S. - North Korea summit 'a very long way' from concrete changes,Indiana Daily Student,False,2018-06-13 00:00:00,20,12,27,,,,False,False
3198,https://www.idsnews.com/article/2016/02/after-25-years-firecrackers-coach-lynn-kelley-contemplates-retirement,"After 25 years, Firecrackers Coach Lynn Kelley contemplates retirement ",Indiana Daily Student,False,2016-01-31 00:00:00,15,20,5,,,,False,False
3199,https://www.idsnews.com/article/2006/09/epic-fights-cant-protect-butchered-plot-5b9c396549585,Epic fights can't 'protect' butchered plot,Indiana Daily Student,False,2006-09-13 00:00:00,27,28,9,,,,False,False
3200,https://www.idsnews.com/article/2000/10/welcome-to-new-york-5b9c2fe33bcdc,\'Welcome to New York\',Indiana Daily Student,False,2000-10-26 00:00:00,12,20,15,,,,False,False
3201,https://www.idsnews.com/article/2018/06/spiubasedraft061218,Pair of Hoosiers sign pro contracts,Indiana Daily Student,False,2018-06-12 00:00:00,21,2,15,,,,False,False
3202,https://www.idsnews.com/article/2017/07/craig-medlyn-honors-memory-of-iu-student-hunter-wrobleski-by-climing-mt-shasta,Craig Medlyn honors memory of IU student Hunter Wroblewski by climbing Mt. Shasta,Indiana Daily Student,False,2017-07-19 00:00:00,20,5,12,,,,False,False
3203,https://www.idsnews.com/article/2018/02/ent-021018-mellencamp,John Mellencamp gives lively introduction for on-campus film screening,Indiana Daily Student,False,2018-02-11 00:00:00,20,29,5,,,,False,False
3204,https://www.idsnews.com/article/2020/06/bloomington-playwrights-project-adirondack-theatre-festival-announce-new-interactive-experiences,"Bloomington Playwrights Project, Adirondack Theatre Festival announce new interactive experiences",Indiana Daily Student,False,2020-06-03 00:00:00,20,12,15,,,,False,False
3205,https://www.idsnews.com/article/2017/08/sp-bowl-history,IU's bowl game history,Indiana Daily Student,False,2017-08-11 00:00:00,20,29,5,,,,False,False
3206,https://www.idsnews.com/article/2020/04/iu-to-ask-board-of-trustees-to-borrow-1-billion-due-to-pandemic,IU to ask Board of Trustees to borrow $1 billion due to pandemic,Indiana Daily Student,False,2020-04-08 00:00:00,8,13,10,,,,False,False
3207,https://www.idsnews.com/article/2017/12/entpoet-adrianmatejka-12-18-17,IU professor named Poet Laureate of Indiana,Indiana Daily Student,False,2017-12-18 00:00:00,20,29,12,,,,False,False
3208,https://www.idsnews.com/article/2019/01/all-tied-together-super-wolf-blood-moon-visible-this-weekend,'All tied together': super blood wolf moon visible this weekend,Indiana Daily Student,False,2019-01-16 00:00:00,20,12,15,,,,False,False
3209,https://www.idsnews.com/article/2020/01/column-lets-get-a-little-emo,COLUMN: Let’s get a little emo,Indiana Daily Student,False,2020-01-16 00:00:00,29,20,16,,,,False,False
3210,https://www.idsnews.com/article/2003/03/apocalypse-when,Apocalypse when?,Indiana Daily Student,False,2003-03-06 00:00:00,12,10,20,,,,False,False
3211,https://www.idsnews.com/article/2014/05/comedy-centrals-lawrence-makes-bloomington-debut,Comedy Central’s Lawrence makes Bloomington debut,Indiana Daily Student,False,2014-05-09 00:00:00,12,20,5,,,,False,False
3212,https://www.idsnews.com/article/2012/01/self-serving-goals,Self-serving goals,Indiana Daily Student,False,2012-01-06 00:00:00,24,9,27,,,,False,False
3213,https://www.idsnews.com/article/2003/05/theres-something-about-ben-stiller,There's something about Ben Stiller,Indiana Daily Student,False,2003-05-29 00:00:00,12,20,15,,,,False,False
3214,https://www.idsnews.com/article/2008/09/bluebird-a-cultural-mecca-for-music-junkies,"Bluebird, a cultural Mecca for music junkies",Indiana Daily Student,False,2008-09-24 00:00:00,20,12,5,,,,False,False
3215,https://www.idsnews.com/article/2003/05/dork-hip-hop-from-the-west-coast-5b9c33d84039d,Dork hip-hop from the West coast,Indiana Daily Student,False,2003-05-21 00:00:00,20,5,24,,,,False,False
3216,https://www.idsnews.com/article/2014/03/michigan-ends-ius-tournament-run,Michigan ends IU's tournament run,Indiana Daily Student,False,2014-03-07 00:00:00,15,20,10,,,,False,False
3217,https://www.idsnews.com/article/2013/12/comic-oconnor-to-record-live-show-at-comedy-attic,Comic O'Connor to record live show at Comedy Attic,Indiana Daily Student,False,2013-12-11 00:00:00,20,12,29,,,,False,False
3218,https://www.idsnews.com/article/2020/04/opinion-asian-pacific-american-heritage-month-is-a-time-for-action,OPINION: Asian Pacific American Heritage Month is a time for action,Indiana Daily Student,False,2020-04-19 00:00:00,20,5,15,,,,False,False
3219,https://www.idsnews.com/article/2019/04/iu-foundation-receives-10-9-million-grant-to-support-lilly-library-renovation,IU Foundation receives $10.9 million grant to support Lilly Library renovation,Indiana Daily Student,False,2019-04-01 00:00:00,13,20,5,,,,False,False
3220,https://www.idsnews.com/article/2008/02/definitely-maybe,'Definitely'? Maybe,Indiana Daily Student,False,2008-02-21 00:00:00,3,9,24,,,,False,False
3221,https://www.idsnews.com/article/2018/02/spiubbnebraskacolumn022018,"COLUMN: Oh, what could've been",Indiana Daily Student,False,2018-02-21 00:00:00,20,29,21,,,,False,False
3222,https://www.idsnews.com/article/2018/01/iu-students-bring-dance-to-disadvantaged-youth-in-panama,IU students bring dance to disadvantaged youth in Panama,Indiana Daily Student,False,2018-01-16 00:00:00,29,2,20,,,,False,False
3223,https://www.idsnews.com/article/2018/02/triple-arrest-friday-involving-drugs-guns,"Triple arrest Friday involving drugs, guns",Indiana Daily Student,False,2018-02-19 00:00:00,5,20,15,,,,False,False
3224,https://www.idsnews.com/article/2019/01/three-things-to-know-before-iu-mens-basketball-resumes-big-ten-play-against-illinois,Three things to know before IU men’s basketball takes on Illinois,Indiana Daily Student,False,2019-01-02 00:00:00,15,2,5,,,,False,False
3225,https://www.idsnews.com/article/2018/04/editorial-food-041218,Food insecurity is a serious problem,Indiana Daily Student,False,2018-04-16 00:00:00,16,15,5,,,,False,False
3226,https://www.idsnews.com/article/2018/05/spiubbbrief050318,IU men's basketball lands transfer from Saint Mary's,Indiana Daily Student,False,2018-05-03 00:00:00,20,5,15,,,,False,False
3227,https://www.idsnews.com/article/2018/04/spiutfwrecap040218,Hoosiers have a record-filled weekend at Florida and Stanford,Indiana Daily Student,False,2018-04-03 00:00:00,20,5,15,,,,False,False
3228,https://www.idsnews.com/article/2005/01/elektra-disappoints-on-all-levels-5b9c36966cd10,'Elektra' disappoints on all levels,Indiana Daily Student,False,2005-01-19 00:00:00,21,2,15,,,,False,False
3229,https://www.idsnews.com/article/2010/02/idol-now-idle,'Idol' now idle,Indiana Daily Student,False,2010-02-24 00:00:00,3,12,9,,,,False,False
3230,https://www.idsnews.com/article/2020/06/iu-trustees-discuss-diversity-inclusion-and-new-degrees,"IU Trustees discuss plan to improve diversity, inclusion in Friday meeting",Indiana Daily Student,False,2020-06-15 00:00:00,20,29,15,,,,False,False
3231,https://www.idsnews.com/article/2005/02/peels-offer-up-a-refined-debut,Peels offer up a refined debut,Indiana Daily Student,False,2005-02-17 00:00:00,12,20,2,,,,False,False
3232,https://www.idsnews.com/article/2019/03/cicada-cinema-partnering-with-upland-brewing-company-to-screen-police-story,Cicada Cinema partnering with Upland Brewing Company to screen ‘Police Story’,Indiana Daily Student,False,2019-03-24 00:00:00,27,28,20,,,,False,False
3233,https://www.idsnews.com/article/2020/04/monroe-county-indiana-power-outage-wednesday-storm-duke-energy,"UPDATE: About 2,500 Monroe County homes, businesses still without power after Wednesday storm",Indiana Daily Student,False,2020-04-09 00:00:00,15,8,20,,,,False,False
3234,https://www.idsnews.com/article/2019/09/iupd-urges-bloomington-students-to-register-their-bikes,IUPD urges Bloomington students to register their bikes,Indiana Daily Student,False,2019-09-03 00:00:00,21,11,15,,,,False,False
3235,https://www.idsnews.com/article/2017/02/police-recover-marijuana-lsd-mdma-in-drug-bust,"Police recover marijuana, LSD, MDMA in drug bust",Indiana Daily Student,False,2017-02-08 00:00:00,20,12,5,,,,False,False
3236,https://www.idsnews.com/article/2018/02/entbrief022618,Steve Martin and Martin Short coming to IU Auditorium,Indiana Daily Student,False,2018-02-26 00:00:00,12,29,20,,,,False,False
3237,https://www.idsnews.com/article/2008/07/iu-art-museum-hires-new-associate-director-to-lead-advancement-programs,IU Art Museum hires new associate director to lead advancement programs,Indiana Daily Student,False,2008-07-06 00:00:00,20,15,5,,,,False,False
3238,https://www.idsnews.com/article/2018/04/bloomington-cooperative-offers-bicycles-for-no-cost-teaches-bike-maintenance/,"Bloomington cooperative offers bicycles for no cost, teaches bike maintenance",Indiana Daily Student,False,2018-04-25 00:00:00,15,5,8,,,,False,False
3239,https://www.idsnews.com/article/2017/10/bloomington-tiny-home-company-to-be-featured-on-hgtv,Bloomington tiny home company to be featured on HGTV,Indiana Daily Student,False,2017-10-02 00:00:00,20,12,5,,,,False,False
3240,https://www.idsnews.com/article/2003/06/the-good-and-evil-of-nathan-amundson-5b9c33e0e217c,The good and evil of Nathan Amundson,Indiana Daily Student,False,2003-06-05 00:00:00,12,16,20,,,,False,False
